timestamp,datetime,open,high,low,close,volume
1774345200000,2026-03-24 09:40:00,71083.18,71243.14,71083.18,71242.7,46.79998
1774345500000,2026-03-24 09:45:00,71242.7,71242.71,71184.09,71228.36,57.05437
1774345800000,2026-03-24 09:50:00,71228.37,71327.83,71159.35,71326.04,66.12548
1774346100000,2026-03-24 09:55:00,71326.05,71368.61,71296.96,71316.97,86.19539
1774346400000,2026-03-24 10:00:00,71316.98,71328.59,71218.35,71266.68,55.54879
1774346700000,2026-03-24 10:05:00,71266.68,71326.93,71242.88,71319.15,69.33921
1774347000000,2026-03-24 10:10:00,71319.14,71327.43,71236.65,71264.83,38.63164
1774347300000,2026-03-24 10:15:00,71264.83,71264.83,71148.94,71193.67,95.97447
1774347600000,2026-03-24 10:20:00,71193.67,71249.07,71152.37,71185.48,41.85883
1774347900000,2026-03-24 10:25:00,71185.48,71190.08,71112.13,71114.64,31.31093
1774348200000,2026-03-24 10:30:00,71114.65,71155.64,71078.09,71108.93,61.88469
1774348500000,2026-03-24 10:35:00,71108.93,71252.0,71091.07,71243.33,54.41411
1774348800000,2026-03-24 10:40:00,71243.33,71272.54,71203.99,71244.13,70.40192
1774349100000,2026-03-24 10:45:00,71244.35,71244.35,71142.22,71178.02,31.33766
1774349400000,2026-03-24 10:50:00,71178.02,71223.25,71165.9,71208.59,48.58306
1774349700000,2026-03-24 10:55:00,71208.58,71289.17,71208.58,71272.87,81.53015
1774350000000,2026-03-24 11:00:00,71272.87,71272.87,70984.18,71015.7,88.25796
1774350300000,2026-03-24 11:05:00,71015.7,71183.04,71015.7,71179.38,38.94999
1774350600000,2026-03-24 11:10:00,71179.38,71209.26,71077.78,71119.61,38.81627
1774350900000,2026-03-24 11:15:00,71119.61,71124.6,70964.94,71030.0,49.93105
1774351200000,2026-03-24 11:20:00,71029.99,71046.0,70986.52,71046.0,36.6184
1774351500000,2026-03-24 11:25:00,71045.99,71083.86,70996.0,71067.21,29.14486
1774351800000,2026-03-24 11:30:00,71067.2,71191.03,71036.16,71188.94,36.23395
1774352100000,2026-03-24 11:35:00,71188.95,71265.27,71141.58,71231.51,42.42777
1774352400000,2026-03-24 11:40:00,71231.5,71324.95,71220.76,71244.0,78.80243
1774352700000,2026-03-24 11:45:00,71244.0,71327.26,71236.59,71281.15,48.03455
1774353000000,2026-03-24 11:50:00,71281.15,71282.63,71028.0,71101.28,49.2286
1774353300000,2026-03-24 11:55:00,71101.27,71157.77,71098.28,71157.77,23.88645
1774353600000,2026-03-24 12:00:00,71157.77,71177.66,71015.33,71015.34,62.73049
1774353900000,2026-03-24 12:05:00,71015.34,71049.68,70983.37,71049.67,35.37538
1774354200000,2026-03-24 12:10:00,71049.68,71114.97,70976.71,71074.01,25.7414
1774354500000,2026-03-24 12:15:00,71074.01,71081.86,70992.89,71049.0,23.78331
1774354800000,2026-03-24 12:20:00,71049.0,71081.64,71010.47,71068.11,26.75282
1774355100000,2026-03-24 12:25:00,71068.11,71112.23,71037.59,71085.9,9.4314
1774355400000,2026-03-24 12:30:00,71085.89,71085.9,70882.35,70913.33,29.7949
1774355700000,2026-03-24 12:35:00,70913.32,70959.03,70860.18,70911.11,48.16173
1774356000000,2026-03-24 12:40:00,70911.11,70994.1,70900.0,70900.0,17.77042
1774356300000,2026-03-24 12:45:00,70900.01,70934.84,70872.32,70882.12,92.39166
1774356600000,2026-03-24 12:50:00,70882.11,71027.51,70878.07,70977.81,54.79057
1774356900000,2026-03-24 12:55:00,70977.82,70978.02,70922.02,70956.48,34.09402
1774357200000,2026-03-24 13:00:00,70956.48,71059.59,70940.35,70979.32,55.09104
1774357500000,2026-03-24 13:05:00,70979.32,71022.52,70649.6,70729.41,191.77318
1774357800000,2026-03-24 13:10:00,70729.41,70885.45,70711.98,70829.23,48.52109
1774358100000,2026-03-24 13:15:00,70829.23,70861.32,70613.01,70613.02,60.09106
1774358400000,2026-03-24 13:20:00,70613.02,70680.49,70568.18,70654.83,92.84522
1774358700000,2026-03-24 13:25:00,70654.83,70708.51,70583.36,70598.69,42.22319
1774359000000,2026-03-24 13:30:00,70598.7,70781.55,70569.01,70731.83,105.49053
1774359300000,2026-03-24 13:35:00,70731.83,70754.42,70462.34,70494.01,149.05791
1774359600000,2026-03-24 13:40:00,70494.0,70494.0,70251.3,70321.51,327.30595
1774359900000,2026-03-24 13:45:00,70321.52,70442.0,70204.96,70248.17,128.45574
1774360200000,2026-03-24 13:50:00,70248.16,70328.19,69986.55,70079.72,339.00698
1774360500000,2026-03-24 13:55:00,70079.72,70170.11,69968.02,70100.46,189.76166
1774360800000,2026-03-24 14:00:00,70100.46,70301.48,70083.21,70294.61,119.5834
1774361100000,2026-03-24 14:05:00,70294.61,70462.91,70210.35,70318.25,71.14421
1774361400000,2026-03-24 14:10:00,70318.25,70336.39,69747.22,69858.64,227.18299
1774361700000,2026-03-24 14:15:00,69858.64,69981.14,69788.25,69916.5,195.75647
1774362000000,2026-03-24 14:20:00,69916.5,70011.11,69839.23,69916.26,78.88065
1774362300000,2026-03-24 14:25:00,69916.26,70089.41,69840.14,70000.41,98.45008
1774362600000,2026-03-24 14:30:00,70000.41,70129.75,69977.23,70129.75,98.02014
1774362900000,2026-03-24 14:35:00,70129.74,70131.96,69838.3,69838.3,97.28515
1774363200000,2026-03-24 14:40:00,69838.26,69889.7,69768.11,69846.28,89.54867
1774363500000,2026-03-24 14:45:00,69846.28,69856.2,69582.33,69630.48,307.96222
1774363800000,2026-03-24 14:50:00,69630.48,70060.6,69507.34,69911.65,387.51672
1774364100000,2026-03-24 14:55:00,69911.64,70057.98,69717.51,69869.93,201.69119
1774364400000,2026-03-24 15:00:00,69869.93,70052.0,69869.93,69988.44,189.61376
1774364700000,2026-03-24 15:05:00,69988.44,70055.91,69922.19,69967.68,107.4044
1774365000000,2026-03-24 15:10:00,69967.67,70034.38,69856.21,69966.0,119.53875
1774365300000,2026-03-24 15:15:00,69966.0,70026.25,69916.0,69967.86,80.10442
1774365600000,2026-03-24 15:20:00,69967.86,70255.37,69916.9,70213.07,254.69105
1774365900000,2026-03-24 15:25:00,70213.08,70249.97,70020.0,70029.61,121.03014
1774366200000,2026-03-24 15:30:00,70029.61,70070.48,69770.85,69920.77,163.10669
1774366500000,2026-03-24 15:35:00,69920.76,70209.58,69907.84,70102.48,141.62803
1774366800000,2026-03-24 15:40:00,70102.48,70153.89,70010.49,70058.12,54.39901
1774367100000,2026-03-24 15:45:00,70058.12,70064.41,69954.18,70059.65,50.75733
1774367400000,2026-03-24 15:50:00,70059.66,70193.19,70053.66,70102.33,44.15662
1774367700000,2026-03-24 15:55:00,70102.33,70102.34,69861.14,69873.04,93.24157
1774368000000,2026-03-24 16:00:00,69873.04,69883.52,69802.62,69830.94,83.00118
1774368300000,2026-03-24 16:05:00,69830.94,69906.87,69796.0,69879.56,43.98433
1774368600000,2026-03-24 16:10:00,69879.57,69940.43,69855.59,69915.27,34.0412
1774368900000,2026-03-24 16:15:00,69915.27,70001.92,69861.57,69958.7,26.70111
1774369200000,2026-03-24 16:20:00,69958.7,69978.81,69848.48,69848.48,64.82577
1774369500000,2026-03-24 16:25:00,69848.48,69866.0,69655.26,69798.32,98.78953
1774369800000,2026-03-24 16:30:00,69798.32,69855.85,69639.06,69727.65,50.84766
1774370100000,2026-03-24 16:35:00,69727.64,69734.21,69340.08,69403.04,225.63354
1774370400000,2026-03-24 16:40:00,69403.04,69571.39,69363.22,69564.81,88.81799
1774370700000,2026-03-24 16:45:00,69565.36,69619.09,69489.89,69510.51,70.98265
1774371000000,2026-03-24 16:50:00,69510.51,69617.81,69503.39,69518.63,39.317
1774371300000,2026-03-24 16:55:00,69518.64,69532.05,69420.15,69476.87,62.81932
1774371600000,2026-03-24 17:00:00,69476.88,69512.73,69283.08,69310.0,67.28145
1774371900000,2026-03-24 17:05:00,69310.0,69310.0,69114.99,69163.27,242.72808
1774372200000,2026-03-24 17:10:00,69163.28,69260.74,69136.0,69237.43,69.66214
1774372500000,2026-03-24 17:15:00,69237.42,69288.54,69102.0,69108.6,127.31453
1774372800000,2026-03-24 17:20:00,69108.61,69224.39,69108.61,69190.04,60.96248
1774373100000,2026-03-24 17:25:00,69190.05,69204.99,69119.03,69177.17,44.72342
1774373400000,2026-03-24 17:30:00,69177.16,69245.01,69064.17,69120.06,67.75925
1774373700000,2026-03-24 17:35:00,69120.06,69330.0,69085.18,69268.11,71.89471
1774374000000,2026-03-24 17:40:00,69268.1,69286.42,68923.87,68946.27,222.72354
1774374300000,2026-03-24 17:45:00,68946.28,69069.9,68923.07,69056.7,124.89512
