timestamp,datetime,open,high,low,close,volume
1774346400000,2026-03-24 10:00:00,71316.98,71328.59,71078.09,71272.87,680.81546
1774350000000,2026-03-24 11:00:00,71272.87,71327.26,70964.94,71157.77,560.33228
1774353600000,2026-03-24 12:00:00,71157.77,71177.66,70860.18,70956.48,460.8181
1774357200000,2026-03-24 13:00:00,70956.48,71059.59,69968.02,70100.46,1729.62355
1774360800000,2026-03-24 14:00:00,70100.46,70462.91,69507.34,69869.93,1973.02189
1774364400000,2026-03-24 15:00:00,69869.93,70255.37,69770.85,69873.04,1419.67177
1774368000000,2026-03-24 16:00:00,69873.04,70001.92,69340.08,69476.87,889.76128
1774371600000,2026-03-24 17:00:00,69476.88,69512.73,68923.07,69238.43,1294.24297
1774375200000,2026-03-24 18:00:00,69238.44,69746.4,69168.64,69430.24,808.06583
1774378800000,2026-03-24 19:00:00,69430.25,69700.0,69277.04,69377.33,547.42601
1774382400000,2026-03-24 20:00:00,69377.33,70295.54,69296.15,70093.19,1018.45154
1774386000000,2026-03-24 21:00:00,70093.19,70400.0,69901.39,70332.93,686.65263
1774389600000,2026-03-24 22:00:00,70332.93,70586.86,70140.5,70316.96,686.91503
1774393200000,2026-03-24 23:00:00,70316.96,70832.54,70270.0,70556.74,741.40211
1774396800000,2026-03-25 00:00:00,70556.74,71100.28,70476.9,70840.75,784.33083
1774400400000,2026-03-25 01:00:00,70840.75,70977.35,70629.72,70677.18,624.19197
1774404000000,2026-03-25 02:00:00,70677.19,70781.39,70490.77,70531.09,582.86416
1774407600000,2026-03-25 03:00:00,70531.1,70808.37,70408.0,70716.7,513.15296
1774411200000,2026-03-25 04:00:00,70716.7,70977.49,70703.83,70968.64,623.46021
1774414800000,2026-03-25 05:00:00,70968.64,71345.0,70940.0,71117.66,850.19172
1774418400000,2026-03-25 06:00:00,71117.65,71260.0,70984.67,70991.83,934.75878
1774422000000,2026-03-25 07:00:00,70991.82,71270.11,70891.31,70926.88,470.72474
1774425600000,2026-03-25 08:00:00,70926.88,71503.94,70800.0,71248.39,1150.83138
1774429200000,2026-03-25 09:00:00,71248.4,71415.12,71101.99,71345.91,598.42707
1774432800000,2026-03-25 10:00:00,71345.91,71641.91,71291.69,71501.39,485.22161
1774436400000,2026-03-25 11:00:00,71501.4,72026.09,71470.49,71678.97,1053.03231
1774440000000,2026-03-25 12:00:00,71678.97,71955.17,71105.43,71715.24,1032.92186
1774443600000,2026-03-25 13:00:00,71715.24,71963.71,71515.84,71581.42,982.27587
1774447200000,2026-03-25 14:00:00,71581.42,71699.87,71230.51,71234.28,810.44092
1774450800000,2026-03-25 15:00:00,71234.28,71301.37,70530.47,70832.99,1384.84596
1774454400000,2026-03-25 16:00:00,70832.99,71752.88,70719.26,71324.01,1283.82328
1774458000000,2026-03-25 17:00:00,71324.01,71389.14,70720.38,70779.0,662.98589
1774461600000,2026-03-25 18:00:00,70778.99,71149.07,70681.07,70810.34,535.29926
1774465200000,2026-03-25 19:00:00,70810.34,71093.37,70777.51,70883.31,513.05944
