index,datetime,equity
0,2026-04-03 02:05:00,100000.0
1,2026-04-04 10:45:00,100031.02
2,2026-04-05 01:05:00,100006.0
3,2026-04-05 05:25:00,99613.58
4,2026-04-05 19:25:00,98970.96
5,2026-04-06 07:50:00,96921.22
6,2026-04-07 09:05:00,98573.67
7,2026-04-07 17:40:00,98333.05
8,2026-04-08 14:10:00,98633.53
9,2026-04-09 09:55:00,99184.72
10,2026-04-09 22:15:00,97174.96
11,2026-04-10 02:55:00,96947.24
12,2026-04-11 04:00:00,96567.19
13,2026-04-11 05:15:00,96062.67
14,2026-04-12 01:40:00,97073.35
15,2026-04-14 06:45:00,95012.8
16,2026-04-16 05:05:00,95648.4
17,2026-04-17 08:30:00,96932.32
18,2026-04-19 00:20:00,94838.64
19,2026-04-19 13:05:00,97889.94
20,2026-04-20 23:25:00,98462.9
21,2026-04-21 11:15:00,97977.8
22,2026-04-21 23:05:00,98127.37
23,2026-04-22 21:00:00,97956.07
24,2026-04-24 10:55:00,98118.62
25,2026-04-26 14:15:00,95971.11
26,2026-04-27 00:55:00,93999.13
27,2026-04-27 23:55:00,94737.44
28,2026-04-28 16:50:00,95813.83
29,2026-04-30 05:25:00,93861.63
30,2026-05-02 06:30:00,93337.12
31,2026-05-02 16:05:00,91212.93
32,2026-05-02 21:25:00,89451.31
33,2026-05-03 06:20:00,88974.87
34,2026-05-03 17:35:00,87117.07
35,2026-05-03 23:45:00,87268.39
36,2026-05-04 10:00:00,88621.94
37,2026-05-05 21:25:00,88696.88
38,2026-05-06 17:40:00,88330.13
39,2026-05-07 21:05:00,86535.7
40,2026-05-09 13:25:00,85737.36
41,2026-05-09 15:35:00,85914.95
42,2026-05-10 01:20:00,86334.35
43,2026-05-10 22:30:00,86259.41
44,2026-05-11 06:50:00,85807.28
45,2026-05-12 11:05:00,84076.85
46,2026-05-13 00:25:00,83680.32
47,2026-05-14 23:55:00,84486.68
48,2026-05-15 13:35:00,82812.1
49,2026-05-17 00:05:00,83681.14
50,2026-05-17 23:10:00,85761.34
51,2026-05-18 12:10:00,87856.25
52,2026-05-19 10:45:00,86063.7
53,2026-05-19 19:15:00,85508.87
54,2026-05-20 12:55:00,83704.74
55,2026-05-21 06:45:00,86148.24
56,2026-05-22 17:25:00,86686.78
57,2026-05-23 18:15:00,86800.31
58,2026-05-24 21:25:00,84986.35
59,2026-05-25 00:10:00,85226.66
60,2026-05-25 04:40:00,85888.94
61,2026-05-25 14:05:00,84088.23
62,2026-05-25 20:40:00,84384.2
63,2026-05-26 15:00:00,84710.43
64,2026-05-27 04:15:00,82990.26
65,2026-05-28 12:20:00,81324.12
66,2026-05-29 14:20:00,79725.36
67,2026-05-30 21:20:00,77939.15
68,2026-05-31 14:10:00,76356.26
69,2026-05-31 16:20:00,74821.74
70,2026-06-01 19:35:00,75239.28
71,2026-06-02 02:35:00,75167.86
72,2026-06-04 21:10:00,74769.22
73,2026-06-06 03:35:00,73368.95
74,2026-06-06 08:25:00,74039.05
75,2026-06-06 21:10:00,74138.19
76,2026-06-07 22:10:00,74093.83
77,2026-06-08 18:50:00,73739.59
78,2026-06-09 22:40:00,72309.75
79,2026-06-11 00:15:00,73116.1
80,2026-06-11 14:20:00,72684.27
81,2026-06-12 05:30:00,72549.58
82,2026-06-12 20:55:00,72002.78
83,2026-06-14 20:35:00,72144.18
84,2026-06-15 10:25:00,70752.56
85,2026-06-16 02:15:00,70629.54
86,2026-06-16 13:10:00,70642.1
87,2026-06-18 01:30:00,70317.21
88,2026-06-19 03:10:00,68944.43
89,2026-06-20 05:10:00,67612.09
90,2026-06-20 11:50:00,66214.62
91,2026-06-21 03:15:00,64831.78
92,2026-06-21 18:30:00,65081.52
93,2026-06-22 19:00:00,65064.33
94,2026-06-23 05:15:00,63827.91
95,2026-06-23 22:10:00,63712.33
96,2026-06-24 13:00:00,64321.13
97,2026-06-25 04:45:00,64477.12
98,2026-06-26 13:55:00,65313.17
99,2026-06-27 19:30:00,65549.59
100,2026-06-28 05:00:00,64261.99
101,2026-06-28 23:30:00,64426.49
102,2026-06-29 16:45:00,64457.56
103,2026-06-30 00:35:00,64710.16
104,2026-06-30 19:00:00,65119.99
105,2026-07-02 08:40:00,65119.99
