index,datetime,drawdown
0,2026-04-03 10:16:00,0.0
1,2026-04-04 08:05:00,0.0
2,2026-04-04 14:41:00,0.0
3,2026-04-04 17:54:00,-0.41
4,2026-04-04 18:54:00,-0.84
5,2026-04-04 21:19:00,-1.07
6,2026-04-04 21:42:00,-1.72
7,2026-04-05 02:01:00,-1.19
8,2026-04-05 07:25:00,-1.8
9,2026-04-05 17:20:00,-1.76
10,2026-04-06 05:20:00,-1.63
11,2026-04-06 10:36:00,-2.23
12,2026-04-07 05:36:00,-2.0
13,2026-04-07 08:57:00,-0.68
14,2026-04-07 14:02:00,-0.79
15,2026-04-07 16:00:00,0.0
16,2026-04-08 10:11:00,0.0
17,2026-04-08 18:19:00,-0.11
18,2026-04-08 22:21:00,-0.06
19,2026-04-09 09:54:00,0.0
20,2026-04-09 15:28:00,-0.11
21,2026-04-09 21:06:00,-0.73
22,2026-04-09 22:15:00,-1.4
23,2026-04-10 01:47:00,-1.71
24,2026-04-10 12:30:00,-0.31
25,2026-04-10 13:31:00,-0.39
26,2026-04-10 18:14:00,-0.91
27,2026-04-10 18:48:00,-1.34
28,2026-04-10 20:30:00,-1.86
29,2026-04-11 00:45:00,-0.64
30,2026-04-11 19:33:00,-1.75
31,2026-04-11 22:16:00,-2.58
32,2026-04-12 00:41:00,-2.72
33,2026-04-12 06:59:00,-3.38
34,2026-04-13 06:01:00,-3.49
35,2026-04-13 08:49:00,-3.99
36,2026-04-13 21:38:00,-4.66
37,2026-04-14 13:31:00,-4.57
38,2026-04-14 17:34:00,-3.92
39,2026-04-15 18:02:00,-4.67
40,2026-04-15 19:34:00,-5.28
41,2026-04-15 22:03:00,-6.36
42,2026-04-16 02:30:00,-6.16
43,2026-04-16 10:13:00,-4.84
44,2026-04-16 13:14:00,-4.32
45,2026-04-16 15:21:00,-2.73
46,2026-04-16 15:22:00,-2.88
47,2026-04-16 15:38:00,-3.53
48,2026-04-16 17:34:00,-5.63
49,2026-04-17 05:04:00,-3.86
50,2026-04-17 06:18:00,-4.09
51,2026-04-17 13:42:00,-6.14
52,2026-04-17 15:55:00,-7.01
53,2026-04-17 19:15:00,-7.9
54,2026-04-18 11:07:00,-8.57
55,2026-04-18 16:18:00,-9.5
56,2026-04-18 18:20:00,-10.17
57,2026-04-19 09:26:00,-10.79
58,2026-04-19 13:21:00,-10.12
59,2026-04-20 05:12:00,-10.22
60,2026-04-20 06:32:00,-9.79
61,2026-04-20 15:03:00,-8.45
62,2026-04-20 20:21:00,-9.19
63,2026-04-21 00:30:00,-9.01
64,2026-04-21 08:20:00,-9.6
65,2026-04-21 12:40:00,-7.79
66,2026-04-21 14:04:00,-8.19
67,2026-04-21 22:19:00,-8.76
68,2026-04-22 05:16:00,-9.34
69,2026-04-22 07:43:00,-9.89
70,2026-04-22 20:00:00,-8.01
71,2026-04-23 00:11:00,-8.69
72,2026-04-23 08:33:00,-8.5
73,2026-04-23 10:05:00,-10.36
74,2026-04-23 19:50:00,-11.03
75,2026-04-25 17:27:00,-11.5
76,2026-04-25 18:00:00,-12.1
77,2026-04-25 23:22:00,-12.06
78,2026-04-26 14:20:00,-12.07
79,2026-04-26 23:41:00,-12.83
80,2026-04-27 05:09:00,-12.11
81,2026-04-27 12:37:00,-12.21
82,2026-04-27 18:09:00,-12.8
83,2026-04-28 19:47:00,-12.48
84,2026-04-29 01:09:00,-12.74
85,2026-04-29 06:59:00,-13.14
86,2026-04-29 09:13:00,-13.73
87,2026-04-29 12:05:00,-13.14
88,2026-04-29 15:06:00,-14.08
89,2026-04-29 18:08:00,-14.18
90,2026-04-30 04:30:00,-13.99
91,2026-04-30 09:31:00,-13.52
92,2026-05-01 06:16:00,-14.01
93,2026-05-01 09:50:00,-13.67
94,2026-05-01 12:14:00,-14.09
95,2026-05-01 15:23:00,-14.72
96,2026-05-01 20:41:00,-13.95
97,2026-05-01 20:54:00,-14.18
98,2026-05-02 15:36:00,-13.5
99,2026-05-02 18:32:00,-14.0
100,2026-05-03 01:19:00,-13.35
101,2026-05-03 23:03:00,-15.19
102,2026-05-04 01:31:00,-14.48
103,2026-05-04 03:59:00,-15.38
104,2026-05-04 10:07:00,-13.43
105,2026-05-04 11:00:00,-13.52
106,2026-05-05 07:35:00,-14.21
107,2026-05-05 09:59:00,-14.63
108,2026-05-05 20:25:00,-14.79
109,2026-05-06 00:28:00,-13.88
110,2026-05-06 00:50:00,-14.29
111,2026-05-06 05:58:00,-14.92
112,2026-05-06 08:18:00,-16.47
113,2026-05-06 11:23:00,-18.25
114,2026-05-06 14:45:00,-19.96
115,2026-05-06 15:17:00,-20.76
116,2026-05-07 06:44:00,-19.91
117,2026-05-07 09:48:00,-19.59
118,2026-05-07 22:04:00,-21.27
119,2026-05-08 01:13:00,-21.75
120,2026-05-08 17:19:00,-22.31
121,2026-05-08 21:35:00,-22.4
122,2026-05-09 01:36:00,-22.75
123,2026-05-09 09:16:00,-21.63
124,2026-05-10 00:20:00,-21.66
125,2026-05-10 08:24:00,-21.23
126,2026-05-10 10:49:00,-21.44
127,2026-05-10 19:25:00,-21.53
128,2026-05-10 20:48:00,-18.69
129,2026-05-11 02:15:00,-16.83
130,2026-05-11 03:02:00,-16.95
131,2026-05-12 01:38:00,-13.25
132,2026-05-12 07:03:00,-12.33
133,2026-05-12 18:51:00,-10.49
134,2026-05-12 19:10:00,-10.53
135,2026-05-13 03:05:00,-11.33
136,2026-05-13 03:57:00,-11.86
137,2026-05-13 08:51:00,-13.71
138,2026-05-14 16:07:00,-14.29
139,2026-05-15 00:28:00,-14.45
140,2026-05-15 03:27:00,-15.11
141,2026-05-15 10:52:00,-16.89
142,2026-05-15 13:03:00,-16.63
143,2026-05-15 15:28:00,-18.43
144,2026-05-15 18:32:00,-19.12
145,2026-05-16 06:50:00,-19.21
146,2026-05-16 09:14:00,-19.3
147,2026-05-16 13:02:00,-20.06
148,2026-05-16 22:00:00,-19.45
149,2026-05-17 12:13:00,-19.52
150,2026-05-17 15:16:00,-20.01
151,2026-05-17 16:47:00,-20.47
152,2026-05-17 22:24:00,-20.02
153,2026-05-18 06:08:00,-21.65
154,2026-05-18 08:07:00,-22.27
155,2026-05-19 00:16:00,-22.36
156,2026-05-19 05:19:00,-22.04
157,2026-05-20 05:41:00,-20.14
158,2026-05-20 08:38:00,-20.69
159,2026-05-20 12:02:00,-21.21
160,2026-05-20 14:12:00,-20.52
161,2026-05-20 17:28:00,-22.0
162,2026-05-20 19:19:00,-22.36
163,2026-05-21 02:20:00,-23.81
164,2026-05-21 08:03:00,-23.77
165,2026-05-21 10:27:00,-24.26
166,2026-05-21 15:48:00,-24.38
167,2026-05-21 19:56:00,-24.46
168,2026-05-21 21:11:00,-24.94
169,2026-05-22 15:42:00,-25.22
170,2026-05-22 22:34:00,-25.7
