entry_time,exit_time,side,entry_price,exit_price,size,pnl,return_pct,bars_held,exit_reason,leverage,margin,is_liquidated
2026-04-04 02:59:00,2026-04-04 06:14:00,,0.091098216,0.091098216,6904368.330194457,496.4194900099088,0,0,保本止损,1,0,False
2026-04-04 12:21:00,2026-04-04 14:39:00,,0.091108218,0.09082189648131132,7036931.711343789,-2270.4679678739844,0,0,止损,1,0,False
2026-04-04 16:45:00,2026-04-04 16:47:00,,0.091871622,0.09202607320834366,12717845.70506638,-2432.435996638493,0,0,止损,1,0,False
2026-04-04 17:36:00,2026-04-04 19:02:00,,0.09223155,0.09251975208076442,6614423.59743064,-2151.076576393395,0,0,止损,1,0,False
2026-04-05 00:57:00,2026-04-05 02:03:00,,0.091711654,0.09143,5064208.043140927,1984.9334770147548,0,0,布林带中轨止盈,1,0,False
2026-04-05 08:57:00,2026-04-05 12:29:00,,0.090288054,0.09009602255187917,4961510.020011106,-358.37206768664305,0,0,止损,1,0,False
2026-04-05 17:28:00,2026-04-05 22:05:00,,0.090428082,0.09082,4107351.6981566106,2264.9143844745604,0,0,布林带中轨止盈,1,0,False
2026-04-06 02:23:00,2026-04-06 09:18:00,,0.092961404,0.092961404,1763254.3993591056,850.3128342695655,0,0,保本止损,1,0,False
2026-04-06 12:12:00,2026-04-06 14:04:00,,0.0929814,0.09213,5444071.780125855,5229.780470466177,0,0,布林带中轨止盈,1,0,False
2026-04-06 18:11:00,2026-04-06 19:08:00,,0.092148426,0.09183120395329512,6642691.821581407,-2351.2108502584456,0,0,止损,1,0,False
2026-04-07 02:09:00,2026-04-07 09:10:00,,0.090578112,0.09137,2629879.796732521,2918.4021142703496,0,0,布林带中轨止盈,1,0,False
2026-04-08 00:46:00,2026-04-08 01:07:00,,0.093851226,0.09443412292852685,3651559.528009513,-2266.41556174926,0,0,止损,1,0,False
2026-04-08 03:39:00,2026-04-08 04:01:00,,0.094561084,0.09474713036674141,11182228.02038486,-2504.206501681809,0,0,止损,1,0,False
2026-04-08 16:36:00,2026-04-08 18:50:00,,0.093548706,0.09321180856754968,3000719.717129342,-224.57075728490884,0,0,止损,1,0,False
2026-04-08 20:00:00,2026-04-08 22:28:00,,0.093228642,0.09285501675656933,2717765.5179050644,-202.69887080697274,0,0,止损,1,0,False
2026-04-09 01:32:00,2026-04-09 05:10:00,,0.09156831,0.09103457608397919,3824034.7751621054,-2180.264809421936,0,0,止损,1,0,False
2026-04-09 09:11:00,2026-04-09 12:21:00,,0.091478292,0.091478292,5153919.008178713,619.728949597475,0,0,保本止损,1,0,False
2026-04-09 19:00:00,2026-04-09 19:01:00,,0.09318136,0.09341809103349362,8514421.749943972,-2333.7882709182763,0,0,止损,1,0,False
2026-04-09 23:16:00,2026-04-10 00:08:00,,0.092841428,0.0924,3498897.415060665,1415.1920396747835,0,0,布林带中轨止盈,1,0,False
2026-04-10 18:26:00,2026-04-10 18:53:00,,0.093771242,0.09408598836964212,6317182.034077178,-2226.053437749011,0,0,止损,1,0,False
2026-04-10 21:07:00,2026-04-11 01:16:00,,0.094241148,0.09329,2143734.460936437,2848.114802679193,0,0,布林带中轨止盈,1,0,False
2026-04-11 19:20:00,2026-04-11 19:30:00,,0.094161164,0.09452098816135289,5587623.567024866,-2221.8210443718745,0,0,止损,1,0,False
2026-04-11 23:05:00,2026-04-11 23:06:00,,0.093041388,0.09305,2755920.037497519,-126.30932715856198,0,0,布林带中轨止盈,1,0,False
2026-04-12 01:01:00,2026-04-12 01:02:00,,0.093228642,0.09322,7730561.623995083,-355.0646953901185,0,0,布林带中轨止盈,1,0,False
2026-04-12 05:21:00,2026-04-12 10:54:00,,0.091248246,0.09102921371977676,4438779.453938705,-324.0246716421957,0,0,止损,1,0,False
