index,datetime,equity
0,2026-04-03 02:05:00,100000.0
1,2026-04-05 18:30:00,100335.14
2,2026-04-06 08:35:00,98258.39
3,2026-04-08 14:10:00,100298.53
4,2026-04-08 22:25:00,98154.35
5,2026-04-09 11:00:00,97784.45
6,2026-04-09 15:10:00,98517.59
7,2026-04-10 14:10:00,96445.55
8,2026-04-11 03:50:00,96579.08
9,2026-04-12 13:30:00,94510.3
10,2026-04-13 06:05:00,94206.71
11,2026-04-13 19:45:00,92253.22
12,2026-04-14 06:55:00,90263.46
13,2026-04-14 15:00:00,90766.39
14,2026-04-16 13:55:00,90159.89
15,2026-04-17 05:55:00,92977.45
16,2026-04-18 08:20:00,95740.17
17,2026-04-18 10:05:00,93705.25
18,2026-04-19 22:00:00,95021.6
19,2026-04-20 11:45:00,94508.75
20,2026-04-21 02:00:00,94851.62
21,2026-04-21 17:00:00,94595.06
22,2026-04-21 19:20:00,94841.81
23,2026-04-25 15:45:00,95055.96
24,2026-04-26 02:15:00,94924.39
25,2026-04-26 21:35:00,94840.88
26,2026-04-28 14:25:00,92806.73
27,2026-04-28 19:45:00,92454.87
28,2026-04-29 09:35:00,90442.02
29,2026-04-30 11:15:00,90264.91
30,2026-04-30 20:05:00,89855.56
31,2026-05-01 12:20:00,89753.86
32,2026-05-01 19:00:00,89655.71
33,2026-05-02 09:10:00,89654.75
34,2026-05-03 00:10:00,89785.45
35,2026-05-04 17:10:00,89656.07
36,2026-05-06 07:05:00,87746.64
37,2026-05-06 23:00:00,88191.8
38,2026-05-07 06:45:00,87987.77
39,2026-05-07 18:55:00,87423.53
40,2026-05-09 13:20:00,87601.25
41,2026-05-11 12:10:00,87805.16
42,2026-05-12 01:30:00,88693.48
43,2026-05-13 01:05:00,89312.14
44,2026-05-14 02:40:00,87399.15
45,2026-05-15 05:00:00,89690.95
46,2026-05-17 00:55:00,89559.68
47,2026-05-19 05:20:00,89944.64
48,2026-05-20 00:15:00,88012.45
49,2026-05-20 16:45:00,86200.07
50,2026-05-21 00:15:00,84377.92
51,2026-05-21 14:05:00,83954.21
52,2026-05-22 05:40:00,83788.06
53,2026-05-22 17:30:00,83659.77
54,2026-05-23 18:15:00,83694.83
55,2026-05-24 14:15:00,86852.45
56,2026-05-25 02:05:00,87223.2
57,2026-05-26 10:20:00,87264.69
58,2026-05-27 04:15:00,85426.0
59,2026-05-27 07:00:00,85937.16
60,2026-05-27 12:05:00,85969.36
61,2026-05-28 14:00:00,84172.83
62,2026-05-29 03:00:00,86261.24
63,2026-05-29 21:35:00,85917.77
64,2026-05-30 22:35:00,86332.91
65,2026-05-31 06:25:00,86164.87
66,2026-05-31 15:55:00,84317.12
67,2026-06-01 00:30:00,86652.74
68,2026-06-05 13:55:00,84888.01
69,2026-06-05 18:50:00,83173.84
70,2026-06-06 04:05:00,81490.52
71,2026-06-06 21:30:00,81440.79
72,2026-06-06 23:40:00,81560.77
73,2026-06-08 08:50:00,81706.42
74,2026-06-08 23:25:00,82481.08
75,2026-06-09 09:30:00,80735.88
76,2026-06-10 02:35:00,79082.51
77,2026-06-12 06:40:00,81292.29
78,2026-06-12 19:40:00,81700.66
79,2026-06-12 19:50:00,81972.46
80,2026-06-14 09:20:00,81579.51
81,2026-06-14 20:35:00,82252.04
82,2026-06-16 02:00:00,82469.57
83,2026-06-16 18:00:00,83206.72
84,2026-06-17 22:00:00,81500.27
85,2026-06-19 02:30:00,79798.98
86,2026-06-20 14:45:00,79726.57
87,2026-06-21 21:10:00,82084.82
88,2026-06-23 22:20:00,83505.99
89,2026-06-24 12:55:00,83599.39
90,2026-06-25 05:05:00,86254.92
91,2026-06-25 23:30:00,86131.64
92,2026-06-28 16:30:00,86944.62
93,2026-06-29 17:05:00,85127.26
94,2026-06-30 17:05:00,85108.64
95,2026-07-01 01:45:00,84842.1
96,2026-07-02 08:40:00,85367.6
