timestamp,datetime,open,high,low,close,volume
1775185200000,2026-04-03 03:00:00,1.3076,1.3219,1.307,1.3217,5304573.4
1775188800000,2026-04-03 04:00:00,1.3216,1.3234,1.3143,1.32,3573323.4
1775192400000,2026-04-03 05:00:00,1.32,1.3261,1.316,1.3187,2281036.7
1775196000000,2026-04-03 06:00:00,1.3187,1.3208,1.3153,1.3193,1680339.0
1775199600000,2026-04-03 07:00:00,1.3194,1.3243,1.3168,1.3188,2105459.0
1775203200000,2026-04-03 08:00:00,1.3188,1.3216,1.3166,1.3175,1959092.1
1775206800000,2026-04-03 09:00:00,1.3175,1.3176,1.3111,1.3117,1942012.1
1775210400000,2026-04-03 10:00:00,1.3117,1.3174,1.3093,1.3159,4004698.8
1775214000000,2026-04-03 11:00:00,1.3159,1.3243,1.315,1.3204,2927395.9
1775217600000,2026-04-03 12:00:00,1.3204,1.3356,1.3183,1.3199,7978931.7
1775221200000,2026-04-03 13:00:00,1.3199,1.3204,1.3144,1.3176,3613978.1
1775224800000,2026-04-03 14:00:00,1.3176,1.321,1.315,1.3191,2418585.7
1775228400000,2026-04-03 15:00:00,1.3191,1.3233,1.3182,1.3187,1424870.3
1775232000000,2026-04-03 16:00:00,1.3187,1.3254,1.3184,1.3246,1962786.9
1775235600000,2026-04-03 17:00:00,1.3245,1.3252,1.3191,1.3212,784939.5
1775239200000,2026-04-03 18:00:00,1.3211,1.3224,1.3176,1.318,1136059.9
1775242800000,2026-04-03 19:00:00,1.318,1.3185,1.3135,1.3178,848707.4
1775246400000,2026-04-03 20:00:00,1.3177,1.3191,1.3165,1.3166,477092.3
1775250000000,2026-04-03 21:00:00,1.3165,1.3196,1.3135,1.3184,1349691.4
1775253600000,2026-04-03 22:00:00,1.3183,1.3223,1.3159,1.3167,1846968.4
1775257200000,2026-04-03 23:00:00,1.3167,1.319,1.3124,1.3184,1789602.7
1775260800000,2026-04-04 00:00:00,1.3183,1.3191,1.3161,1.3163,1367146.7
1775264400000,2026-04-04 01:00:00,1.3163,1.3176,1.3146,1.315,900918.0
1775268000000,2026-04-04 02:00:00,1.3149,1.3151,1.3133,1.3146,843814.6
1775271600000,2026-04-04 03:00:00,1.3147,1.3168,1.3145,1.3159,615449.8
