symbol,use_leverage,leverage,total_return,final_capital,annual_return,total_pnl,total_trades,win_trades,loss_trades,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,long_trades,short_trades,liquidation_count,total_funding_fees,max_position_value
LTC/USDT,False,1,-22.83,77169.64,-65.04,-22830.36,101,44,57,43.56,0.59,-24.27,-1.94,-2.84,50,51,0,0.0,614005.59
