entry_time,exit_time,side,entry_price,exit_price,size,pnl,return_pct,bars_held,exit_reason,leverage,margin,is_liquidated
2026-03-25 14:00:00,2026-03-25 15:05:00,,71470.073126,70924.4,3.42648107098844,1772.5301915576351,0,0,布林带中轨止盈,1,0,False
2026-03-26 13:45:00,2026-03-26 15:05:00,,69661.62954,69158.06970122924,4.038232044027679,-2145.202010277727,0,0,止损,1,0,False
2026-03-27 07:15:00,2026-03-27 07:20:00,,68922.741792,68882.88,5.394162216204102,-363.6471437322942,0,0,布林带中轨止盈,1,0,False
2026-03-27 23:20:00,2026-03-28 04:15:00,,66234.99435,66260.46,5.643759751707881,-5.861236389907816,0,0,布林带中轨止盈,1,0,False
2026-03-28 23:10:00,2026-03-28 23:15:00,,66387.46985000001,66328.21,4.52205020493927,148.0002185876783,0,0,布林带中轨止盈,1,0,False
2026-03-31 06:15:00,2026-03-31 07:10:00,,67426.601982,67294.69,4.8139354816538455,505.4348522378793,0,0,布林带中轨止盈,1,0,False
2026-04-01 12:30:00,2026-04-01 12:35:00,,68402.06685,68285.59,5.101126400085645,454.8297641760786,0,0,布林带中轨止盈,1,0,False
2026-04-01 22:05:00,2026-04-01 22:10:00,,68208.36559799999,68216.38,5.277581008184923,-186.3036444012901,0,0,布林带中轨止盈,1,0,False
2026-04-02 13:55:00,2026-04-05 15:35:00,,66284.124174,67401.01,1.5346979930939963,2622.9952001326274,0,0,布林带中轨止盈,1,0,False
2026-04-05 19:40:00,2026-04-05 20:35:00,,67295.32824199999,67593.06934013985,6.893874413560875,-2238.9809908350926,0,0,止损,1,0,False
2026-04-05 22:20:00,2026-04-05 22:40:00,,67400.937116,67850.50625528996,4.457820920155343,-2125.0848766742033,0,0,止损,1,0,False
2026-04-06 06:25:00,2026-04-06 09:10:00,,68831.13102,69399.35701136771,3.447912196824496,-2054.9064819859327,0,0,止损,1,0,False
2026-04-06 17:00:00,2026-04-06 17:15:00,,69574.072402,69356.99,2.2344891600855767,423.07729718187403,0,0,布林带中轨止盈,1,0,False
2026-04-07 19:50:00,2026-04-07 19:55:00,,69043.45593,69011.29,2.5343410047233115,-151.47869216840763,0,0,布林带中轨止盈,1,0,False
2026-04-08 13:40:00,2026-04-08 14:30:00,,71661.854762,71029.99,1.4706609461194768,887.4744157839715,0,0,布林带中轨止盈,1,0,False
2026-04-09 07:00:00,2026-04-09 08:40:00,,71068.48085400001,71330.01,6.58268780961717,1533.7474463189499,0,0,布林带中轨止盈,1,0,False
2026-04-09 14:45:00,2026-04-09 14:50:00,,71043.13578599998,71162.0,3.3273143557835807,300.78726795667524,0,0,布林带中轨止盈,1,0,False
2026-04-09 16:35:00,2026-04-09 17:05:00,,71843.358454,72511.26597398178,2.944941339011631,-2052.3650361154027,0,0,止损,1,0,False
2026-04-10 12:10:00,2026-04-10 12:20:00,,72080.38104000001,72302.04117742932,8.680895861631665,-2175.267165716667,0,0,止损,1,0,False
2026-04-11 22:35:00,2026-04-11 23:05:00,,73275.06205600001,72992.0,5.425750825646209,1377.4096223449392,0,0,布林带中轨止盈,1,0,False
2026-04-12 07:40:00,2026-04-12 09:00:00,,71753.477826,71562.70749069874,9.959960807068928,-2185.1697674940074,0,0,止损,1,0,False
2026-04-13 04:35:00,2026-04-13 04:40:00,,71134.213998,71023.5,7.077430159036045,-984.6361328328214,0,0,布林带中轨止盈,1,0,False
2026-04-16 09:55:00,2026-04-16 10:00:00,,74579.101196,74574.0,5.012909444761292,-123.9612499654566,0,0,布林带中轨止盈,1,0,False
2026-04-16 13:10:00,2026-04-16 13:15:00,,74834.023812,74924.63,6.022809058105182,365.2010737111407,0,0,布林带中轨止盈,1,0,False
2026-04-16 17:45:00,2026-04-16 18:45:00,,74453.18766,74680.13,2.867697750499307,565.1380215878755,0,0,布林带中轨止盈,1,0,False
2026-04-18 06:25:00,2026-04-18 06:30:00,,77075.401836,77106.0,10.83337811652961,-665.6088615047877,0,0,布林带中轨止盈,1,0,False
2026-04-18 12:00:00,2026-04-18 16:15:00,,76241.125176,75701.88110112082,3.3653683196068584,-1916.6608110910609,0,0,止损,1,0,False
2026-04-20 03:45:00,2026-04-20 05:10:00,,74610.039024,74312.76682311347,5.9688362009035245,-1951.7933672949898,0,0,止损,1,0,False
2026-04-20 23:05:00,2026-04-21 01:05:00,,75754.676034,76155.69700047316,4.318403950903579,-1863.3189511370947,0,0,止损,1,0,False
2026-04-21 09:25:00,2026-04-21 12:40:00,,76231.50065,75829.94,2.2340631468546017,829.3482996390999,0,0,布林带中轨止盈,1,0,False
2026-04-21 22:55:00,2026-04-21 23:35:00,,75665.17000799999,75974.23,4.096028417942773,1141.441468036677,0,0,布林带中轨止盈,1,0,False
2026-04-22 22:30:00,2026-04-22 23:20:00,,78483.60014000001,78240.89,4.52066871173284,955.7316785578907,0,0,布林带中轨止盈,1,0,False
2026-04-23 00:25:00,2026-04-23 00:30:00,,78459.10868399999,78426.76,1.8016891212787725,-114.8025281741355,0,0,布林带中轨止盈,1,0,False
2026-04-23 20:05:00,2026-04-23 20:10:00,,77913.669618,77797.33,4.229210515817724,-623.6332503072258,0,0,布林带中轨止盈,1,0,False
2026-04-24 10:20:00,2026-04-24 11:25:00,,77672.891472,78324.02,2.745892908854111,2478.84460223432,0,0,布林带中轨止盈,1,0,False
2026-04-24 23:30:00,2026-04-25 10:35:00,,77455.528008,77851.08,4.394650980809199,2358.4006196382693,0,0,布林带中轨止盈,1,0,False
2026-04-25 22:05:00,2026-04-25 22:25:00,,77547.68643599999,77556.65,12.252483814758376,-270.2787167081383,0,0,布林带中轨止盈,1,0,False
2026-04-26 12:10:00,2026-04-26 14:20:00,,77966.273626,78167.52101999646,9.097054620537575,-2115.196218735098,0,0,止损,1,0,False
