index,datetime,equity
0,2026-04-03 02:10:00,100000.0
1,2026-04-04 15:05:00,99778.24
2,2026-04-04 18:15:00,97640.48
3,2026-04-04 19:10:00,95468.85
4,2026-04-05 02:45:00,95789.01
5,2026-04-05 17:50:00,95659.09
6,2026-04-06 13:35:00,93537.25
7,2026-04-07 05:15:00,91494.6
8,2026-04-08 05:20:00,89517.12
9,2026-04-09 10:55:00,87605.22
10,2026-04-09 14:50:00,87774.69
11,2026-04-09 21:05:00,85920.92
12,2026-04-10 14:15:00,84082.92
13,2026-04-11 00:05:00,84408.79
14,2026-04-13 06:00:00,85270.6
15,2026-04-13 14:55:00,85837.54
16,2026-04-14 08:25:00,84010.88
17,2026-04-14 17:35:00,85025.15
18,2026-04-14 22:30:00,84924.93
19,2026-04-15 10:50:00,84577.96
20,2026-04-16 01:05:00,85392.81
21,2026-04-17 05:10:00,87917.38
22,2026-04-17 23:15:00,88565.92
23,2026-04-19 13:15:00,89055.88
24,2026-04-20 04:45:00,89094.26
25,2026-04-20 15:00:00,89302.37
26,2026-04-21 14:15:00,87406.25
27,2026-04-22 19:40:00,87231.18
28,2026-04-23 15:00:00,86976.45
29,2026-04-24 15:40:00,86818.72
30,2026-04-25 04:50:00,86870.73
31,2026-04-26 05:10:00,88249.32
32,2026-04-27 00:30:00,87995.58
33,2026-04-27 21:55:00,86047.3
34,2026-04-28 08:15:00,86474.47
35,2026-04-28 17:35:00,87177.82
36,2026-04-29 15:15:00,86838.13
37,2026-04-30 02:35:00,85063.52
38,2026-04-30 16:20:00,85970.2
39,2026-05-02 23:35:00,85516.21
40,2026-05-03 11:35:00,85832.8
41,2026-05-03 11:40:00,86335.12
42,2026-05-04 10:10:00,89225.51
43,2026-05-04 20:30:00,87270.04
44,2026-05-05 19:25:00,85458.44
45,2026-05-06 03:00:00,83703.01
46,2026-05-06 14:10:00,85891.33
47,2026-05-07 06:45:00,88125.02
48,2026-05-08 05:45:00,87519.8
49,2026-05-08 09:45:00,87443.29
50,2026-05-08 11:45:00,86488.5
51,2026-05-08 13:25:00,86425.09
52,2026-05-09 00:25:00,84591.32
53,2026-05-10 13:00:00,82784.66
54,2026-05-11 06:50:00,82329.34
55,2026-05-12 10:40:00,80650.74
56,2026-05-12 20:10:00,80836.86
57,2026-05-14 03:20:00,79167.92
58,2026-05-15 02:00:00,79058.18
59,2026-05-17 13:00:00,79514.51
60,2026-05-18 22:15:00,77877.01
61,2026-05-19 11:45:00,77628.48
62,2026-05-20 05:05:00,77918.44
63,2026-05-21 07:00:00,77902.99
64,2026-05-21 17:20:00,78159.43
65,2026-05-22 11:50:00,77865.73
66,2026-05-23 14:55:00,80198.94
67,2026-05-24 10:10:00,79697.3
68,2026-05-25 05:20:00,79938.51
69,2026-05-25 08:35:00,79334.28
70,2026-05-27 05:20:00,80650.81
71,2026-05-27 08:25:00,80638.99
72,2026-05-27 17:05:00,81207.74
73,2026-05-28 15:35:00,81225.65
74,2026-06-03 06:40:00,81144.95
75,2026-06-04 09:25:00,79558.13
76,2026-06-04 18:25:00,79814.05
77,2026-06-05 13:55:00,78263.3
78,2026-06-07 06:20:00,78439.99
79,2026-06-09 15:55:00,76903.88
80,2026-06-09 17:15:00,78192.3
81,2026-06-13 20:35:00,76623.98
82,2026-06-14 14:35:00,78734.33
83,2026-06-15 22:30:00,78331.45
84,2026-06-16 09:35:00,78722.86
85,2026-06-16 22:10:00,78777.15
86,2026-06-17 14:45:00,77208.58
87,2026-06-17 15:35:00,77260.25
88,2026-06-18 15:15:00,75733.08
89,2026-06-19 00:15:00,75868.63
90,2026-06-19 21:55:00,76777.04
91,2026-06-21 22:35:00,76687.57
92,2026-06-22 17:30:00,76556.39
93,2026-06-24 03:15:00,76430.11
94,2026-06-25 05:25:00,78568.97
95,2026-06-25 21:35:00,79006.78
96,2026-06-27 19:35:00,78993.56
97,2026-06-28 07:00:00,79055.46
98,2026-06-28 21:40:00,78971.56
99,2026-06-30 00:50:00,78989.69
100,2026-06-30 20:45:00,77394.58
101,2026-07-01 10:15:00,77169.64
102,2026-07-02 08:45:00,77169.64
