symbol,use_leverage,leverage,total_return,final_capital,annual_return,total_pnl,total_trades,win_trades,loss_trades,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,long_trades,short_trades,liquidation_count,total_funding_fees,max_position_value
SOL/USDT,False,1,-14.64,85362.12,-47.37,-14637.88,96,43,53,44.79,0.73,-21.18,-1.15,-1.8,46,50,0,0.0,678652.62
