entry_time,exit_time,side,entry_price,exit_price,size,pnl,return_pct,bars_held,exit_reason,leverage,margin,is_liquidated
2026-04-04 10:40:00,2026-04-04 10:45:00,,2052.970512,2053.88,352.73208412132726,31.017848549376822,0,0,布林带中轨止盈,1,0,False
2026-04-04 20:00:00,2026-04-05 01:05:00,,2059.677982,2059.18,76.82286576608752,-25.020439151332447,0,0,布林带中轨止盈,1,0,False
2026-04-05 05:20:00,2026-04-05 05:25:00,,2052.4494280000004,2052.84,323.8046338561817,-392.3566652805391,0,0,布林带中轨止盈,1,0,False
2026-04-05 19:20:00,2026-04-05 19:25:00,,2070.01392,2066.44,146.00983990887823,-642.5157164796323,0,0,布林带中轨止盈,1,0,False
2026-04-06 06:25:00,2026-04-06 07:50:00,,2121.1056940000003,2140.9501112335943,99.00158647512515,-2049.4117718306047,0,0,止损,1,0,False
2026-04-06 23:50:00,2026-04-07 09:05:00,,2109.191754,2131.3,77.72873084037715,1652.1806050708246,0,0,布林带中轨止盈,1,0,False
2026-04-07 17:35:00,2026-04-07 17:40:00,,2099.01972,2097.23,91.55310484994654,-240.6575900458058,0,0,布林带中轨止盈,1,0,False
2026-04-08 13:35:00,2026-04-08 14:10:00,,2237.862338,2231.43,54.25012371953938,300.5329908773017,0,0,布林带中轨止盈,1,0,False
2026-04-09 08:40:00,2026-04-09 09:55:00,,2189.23776,2194.14,136.9808388821739,551.2908924717602,0,0,布林带中轨止盈,1,0,False
2026-04-09 16:35:00,2026-04-09 22:15:00,,2198.000312,2233.6774852954113,54.96534987313876,-2010.1182584600854,0,0,止损,1,0,False
2026-04-10 02:50:00,2026-04-10 02:55:00,,2188.522208,2189.12,154.5746603779261,-227.75648758725558,0,0,布林带中轨止盈,1,0,False
2026-04-10 15:30:00,2026-04-11 04:00:00,,2234.423026,2239.02,69.20687521499136,-380.12443708211083,0,0,布林带中轨止盈,1,0,False
2026-04-11 05:10:00,2026-04-11 05:15:00,,2230.80375,2233.15,155.71639397429016,-504.4448154436612,0,0,布林带中轨止盈,1,0,False
2026-04-12 01:35:00,2026-04-12 01:40:00,,2250.029904,2227.33,46.33558581057318,1010.5314935463905,0,0,布林带中轨止盈,1,0,False
2026-04-14 05:45:00,2026-04-14 06:45:00,,2359.0380980000004,2371.116528294082,158.1535888150965,-2060.247333641371,0,0,止损,1,0,False
2026-04-15 23:00:00,2026-04-16 05:05:00,,2359.7279599999997,2350.69,78.48085065991668,635.5131286951698,0,0,布林带中轨止盈,1,0,False
2026-04-17 08:25:00,2026-04-17 08:30:00,,2340.9580979999996,2350.47,149.73344938366856,1283.4723043503118,0,0,布林带中轨止盈,1,0,False
2026-04-18 22:30:00,2026-04-19 00:20:00,,2356.4611979999995,2347.208291780846,205.35725608868083,-2092.9579337187124,0,0,止损,1,0,False
2026-04-19 10:30:00,2026-04-19 13:05:00,,2314.31277,2338.5,95.17988489510252,3051.8356806337506,0,0,布林带中轨止盈,1,0,False
2026-04-20 21:15:00,2026-04-20 23:25:00,,2319.705966,2309.83,64.01476030861076,573.062310784538,0,0,布林带中轨止盈,1,0,False
2026-04-21 11:10:00,2026-04-21 11:15:00,,2317.456416,2321.94,89.64341433849438,-485.18243002909924,0,0,布林带中轨止盈,1,0,False
2026-04-21 23:00:00,2026-04-21 23:05:00,,2318.2435560000004,2320.62,103.29789093906214,149.59559246633825,0,0,布林带中轨止盈,1,0,False
2026-04-22 16:25:00,2026-04-22 21:00:00,,2393.4912059999997,2394.66,80.56195958054604,-171.32773583765794,0,0,布林带中轨止盈,1,0,False
2026-04-24 10:25:00,2026-04-24 10:55:00,,2314.26276,2316.02,195.68095323780122,162.57799774045137,0,0,布林带中轨止盈,1,0,False
2026-04-26 12:10:00,2026-04-26 14:15:00,,2330.153876,2338.164980682487,240.08564156450728,-2147.895143123709,0,0,止损,1,0,False
2026-04-27 00:25:00,2026-04-27 00:55:00,,2362.5773900000004,2381.1116099696105,101.213744934649,-1972.3183018277578,0,0,止损,1,0,False
2026-04-27 20:00:00,2026-04-27 23:55:00,,2294.3087699999996,2303.67,87.49542699294828,738.440579908897,0,0,布林带中轨止盈,1,0,False
2026-04-28 15:00:00,2026-04-28 16:50:00,,2275.745058,2286.84,105.75198752932556,1076.5770179579836,0,0,布林带中轨止盈,1,0,False
2026-04-30 03:35:00,2026-04-30 05:25:00,,2254.3607819999997,2234.887796641197,95.89323428998038,-1953.051794975089,0,0,止损,1,0,False
2026-05-02 06:25:00,2026-05-02 06:30:00,,2296.910526,2297.96,266.54288756495635,-524.7317879478301,0,0,布林带中轨止盈,1,0,False
2026-05-02 14:10:00,2026-05-02 16:05:00,,2305.428822,2310.76066873282,339.6843048102625,-2125.1163033293733,0,0,止损,1,0,False
2026-05-02 20:05:00,2026-05-02 21:25:00,,2309.38803,2313.3202810235557,448.1853702307933,-2177.095903477877,0,0,止损,1,0,False
2026-05-03 06:15:00,2026-05-03 06:20:00,,2300.78975,2301.21,390.17816490931614,-523.1251317515753,0,0,布林带中轨止盈,1,0,False
2026-05-03 15:45:00,2026-05-03 17:35:00,,2324.614984,2335.0501842762164,162.23080539936282,-1844.4377741315,0,0,止损,1,0,False
2026-05-03 23:20:00,2026-05-03 23:45:00,,2327.204466,2323.78,60.18432875189798,150.15713175685917,0,0,布林带中轨止盈,1,0,False
2026-05-04 08:00:00,2026-05-04 10:00:00,,2359.67797,2345.7,103.00914152238876,1343.2072726181154,0,0,布林带中轨止盈,1,0,False
2026-05-05 21:15:00,2026-05-05 21:25:00,,2377.4244200000003,2375.9,129.54105281451172,74.36433677872336,0,0,布林带中轨止盈,1,0,False
2026-05-06 17:35:00,2026-05-06 17:40:00,,2351.249656,2353.09,130.84076904343647,-363.9440663558664,0,0,布林带中轨止盈,1,0,False
2026-05-07 20:00:00,2026-05-07 21:05:00,,2299.3397760000003,2285.6677616774136,122.08083655617995,-1780.7054388834765,0,0,止损,1,0,False
2026-05-09 13:20:00,2026-05-09 13:25:00,,2312.617384,2314.05,335.94447304619786,-792.2363503385913,0,0,布林带中轨止盈,1,0,False
2026-05-09 15:30:00,2026-05-09 15:35:00,,2312.132334,2314.53,119.73284357061453,176.22926474081913,0,0,布林带中轨止盈,1,0,False
2026-05-10 00:55:00,2026-05-10 01:20:00,,2323.425222,2320.63,222.92392972624071,416.1922890809416,0,0,布林带中轨止盈,1,0,False
2026-05-10 20:15:00,2026-05-10 22:30:00,,2351.589588,2372.0121817477198,39.53125024796281,-74.36902118698538,0,0,止损,1,0,False
2026-05-11 06:45:00,2026-05-11 06:50:00,,2329.913924,2332.88,115.06570028651687,-448.66740039681275,0,0,布林带中轨止盈,1,0,False
2026-05-12 09:30:00,2026-05-12 11:05:00,,2294.028714,2279.4717451597257,111.01060072885791,-1717.196066859971,0,0,止损,1,0,False
2026-05-13 00:20:00,2026-05-13 00:25:00,,2285.80707,2283.28,114.37696092424227,-393.50043757842525,0,0,布林带中轨止盈,1,0,False
2026-05-14 23:05:00,2026-05-14 23:55:00,,2290.5418,2283.25,125.45124275425026,800.190751907981,0,0,布林带中轨止盈,1,0,False
2026-05-15 06:25:00,2026-05-15 13:35:00,,2253.670644,2235.618212721458,87.70785853570739,-1661.7726031804236,0,0,止损,1,0,False
2026-05-16 17:20:00,2026-05-17 00:05:00,,2178.355584,2184.33,169.117310510198,862.613959842402,0,0,布林带中轨止盈,1,0,False
2026-05-17 13:10:00,2026-05-17 23:10:00,,2190.31185,2174.28,89.88349583707958,2065.8035879808886,0,0,布林带中轨止盈,1,0,False
2026-05-18 07:30:00,2026-05-18 12:10:00,,2122.694454,2143.91,65.23660267129591,2079.8986601397883,0,0,布林带中轨止盈,1,0,False
2026-05-19 10:30:00,2026-05-19 10:45:00,,2120.0039159999997,2107.3062780094333,131.4789942669726,-1780.2992765838314,0,0,止损,1,0,False
