index,datetime,equity
0,2026-04-03 02:05:00,100000.0
1,2026-04-04 14:35:00,100162.62
2,2026-04-05 21:25:00,100042.42
3,2026-04-06 22:50:00,101489.99
4,2026-04-07 05:35:00,100271.1
5,2026-04-09 09:50:00,100571.81
6,2026-04-09 17:35:00,98444.13
7,2026-04-10 14:20:00,98921.38
8,2026-04-11 01:25:00,98688.01
9,2026-04-12 01:35:00,102940.49
10,2026-04-12 20:45:00,102446.15
11,2026-04-15 02:35:00,102271.65
12,2026-04-15 16:20:00,100094.35
13,2026-04-16 07:50:00,100676.46
14,2026-04-17 05:10:00,100408.86
15,2026-04-19 13:20:00,100641.7
16,2026-04-20 06:30:00,101972.51
17,2026-04-20 15:00:00,103508.62
18,2026-04-21 01:05:00,101269.52
19,2026-04-22 03:10:00,101176.1
20,2026-04-22 09:05:00,100293.29
21,2026-04-23 14:00:00,100862.05
22,2026-04-25 04:10:00,100672.37
23,2026-04-25 23:20:00,99896.57
24,2026-04-26 14:40:00,97738.64
25,2026-04-27 00:55:00,95643.56
26,2026-04-27 23:30:00,96916.66
27,2026-04-28 18:30:00,97161.89
28,2026-05-04 02:05:00,99947.71
29,2026-05-04 18:45:00,99844.74
30,2026-05-05 11:10:00,98703.62
31,2026-05-06 03:05:00,98509.87
32,2026-05-06 20:05:00,96349.69
33,2026-05-07 06:45:00,95716.98
34,2026-05-08 10:45:00,95337.96
35,2026-05-09 00:30:00,95230.09
36,2026-05-11 06:50:00,94743.62
37,2026-05-12 06:25:00,94651.5
38,2026-05-13 00:25:00,94301.61
39,2026-05-13 12:35:00,94916.79
40,2026-05-14 17:05:00,92918.19
41,2026-05-15 04:55:00,93408.2
42,2026-05-15 20:05:00,91417.56
43,2026-05-17 10:10:00,91491.56
44,2026-05-17 19:00:00,92238.49
45,2026-05-19 02:00:00,93323.68
46,2026-05-19 19:15:00,92702.88
47,2026-05-20 12:55:00,91726.29
48,2026-05-22 14:20:00,92384.36
49,2026-05-23 17:55:00,92129.12
50,2026-05-24 09:20:00,90160.57
51,2026-05-24 23:35:00,90328.45
52,2026-05-25 04:00:00,90170.44
53,2026-05-25 17:40:00,90569.6
54,2026-05-27 01:00:00,90572.7
55,2026-05-27 11:00:00,90719.96
56,2026-05-27 16:35:00,90895.97
57,2026-05-28 16:35:00,91296.51
58,2026-05-29 16:45:00,89444.51
59,2026-05-30 00:05:00,87760.83
60,2026-05-31 09:50:00,90566.39
61,2026-05-31 23:35:00,88699.62
62,2026-06-01 19:35:00,88559.98
63,2026-06-02 19:30:00,86811.25
64,2026-06-03 03:10:00,85072.64
65,2026-06-05 13:05:00,84856.97
66,2026-06-06 02:15:00,83154.54
67,2026-06-06 06:00:00,83595.12
68,2026-06-06 12:55:00,83139.73
69,2026-06-07 04:50:00,81447.74
70,2026-06-07 17:00:00,81363.18
71,2026-06-08 13:30:00,81518.89
72,2026-06-09 00:25:00,84187.36
73,2026-06-09 20:05:00,84207.67
74,2026-06-10 20:10:00,83827.45
75,2026-06-11 17:20:00,84151.27
76,2026-06-12 13:40:00,84766.24
77,2026-06-12 19:45:00,85279.37
78,2026-06-13 10:20:00,85114.52
79,2026-06-14 14:40:00,86314.37
80,2026-06-15 10:50:00,84481.64
81,2026-06-15 22:30:00,84084.05
82,2026-06-17 04:35:00,84320.2
83,2026-06-17 14:05:00,85025.45
84,2026-06-17 15:50:00,85302.72
85,2026-06-18 01:15:00,84424.28
86,2026-06-19 13:45:00,84572.57
87,2026-06-20 20:30:00,84492.4
88,2026-06-22 16:40:00,85538.97
89,2026-06-23 22:00:00,86151.74
90,2026-06-24 04:25:00,85838.45
91,2026-06-24 09:35:00,85413.33
92,2026-06-24 12:55:00,85330.92
93,2026-06-25 04:55:00,85615.79
94,2026-06-25 23:35:00,85252.83
95,2026-06-26 11:55:00,85242.42
96,2026-06-26 21:35:00,85086.58
97,2026-06-27 15:10:00,85474.53
98,2026-06-28 10:20:00,83747.61
99,2026-06-29 02:40:00,83814.32
100,2026-06-29 05:55:00,84202.53
101,2026-06-30 00:30:00,84485.11
102,2026-07-01 01:10:00,84382.57
103,2026-07-02 00:00:00,85640.11
104,2026-07-02 08:40:00,85640.11
