index,datetime,equity
0,2026-04-03 10:16:00,100000.0
1,2026-04-04 08:05:00,100262.56
2,2026-04-04 14:41:00,102810.85
3,2026-04-04 17:54:00,99972.67
4,2026-04-04 18:54:00,97266.77
5,2026-04-04 21:19:00,94431.21
6,2026-04-04 21:42:00,92204.84
7,2026-04-05 02:01:00,95203.39
8,2026-04-05 07:25:00,92938.24
9,2026-04-05 17:20:00,93055.01
10,2026-04-06 05:20:00,93541.8
11,2026-04-06 10:36:00,91325.27
12,2026-04-07 05:36:00,91907.69
13,2026-04-07 08:57:00,95426.2
14,2026-04-07 14:02:00,95132.02
15,2026-04-07 16:00:00,98844.78
16,2026-04-08 10:11:00,101496.84
17,2026-04-08 18:19:00,101072.61
18,2026-04-08 22:21:00,101401.06
19,2026-04-09 09:54:00,104680.92
20,2026-04-09 15:28:00,104394.72
21,2026-04-09 21:06:00,101848.19
22,2026-04-09 22:15:00,99427.4
23,2026-04-10 01:47:00,98752.5
24,2026-04-10 12:30:00,101549.04
25,2026-04-10 13:31:00,101071.02
26,2026-04-10 18:14:00,98534.71
27,2026-04-10 18:48:00,95909.88
28,2026-04-10 20:30:00,93553.89
29,2026-04-11 00:45:00,97203.11
30,2026-04-11 19:33:00,95114.08
31,2026-04-11 22:16:00,92997.53
32,2026-04-12 00:41:00,92486.97
33,2026-04-12 06:59:00,90368.04
34,2026-04-13 06:01:00,90088.15
35,2026-04-13 08:49:00,87891.43
36,2026-04-13 21:38:00,85904.29
37,2026-04-14 13:31:00,86286.91
38,2026-04-14 17:34:00,87276.64
39,2026-04-15 18:02:00,85349.74
40,2026-04-15 19:34:00,83407.3
41,2026-04-15 22:03:00,81679.97
42,2026-04-16 02:30:00,82179.43
43,2026-04-16 10:13:00,84800.21
44,2026-04-16 13:14:00,87035.83
45,2026-04-16 15:21:00,89527.97
46,2026-04-16 15:22:00,89233.34
47,2026-04-16 15:38:00,88667.84
48,2026-04-16 17:34:00,86834.39
49,2026-04-17 05:04:00,89648.89
50,2026-04-17 06:18:00,88768.63
51,2026-04-17 13:42:00,86967.35
52,2026-04-17 15:55:00,85092.99
53,2026-04-17 19:15:00,83273.98
54,2026-04-18 11:07:00,81425.7
55,2026-04-18 16:18:00,79717.08
56,2026-04-18 18:20:00,77974.95
57,2026-04-19 09:26:00,76251.65
58,2026-04-19 13:21:00,78853.85
59,2026-04-20 05:12:00,78652.09
60,2026-04-20 06:32:00,79669.59
61,2026-04-20 15:03:00,80779.77
62,2026-04-20 20:21:00,79044.47
63,2026-04-21 00:30:00,79507.65
64,2026-04-21 08:20:00,77723.44
65,2026-04-21 12:40:00,82193.71
66,2026-04-21 14:04:00,81441.23
67,2026-04-21 22:19:00,79598.2
68,2026-04-22 05:16:00,77819.42
69,2026-04-22 07:43:00,76071.84
70,2026-04-22 20:00:00,79641.4
71,2026-04-23 00:11:00,77923.55
72,2026-04-23 08:33:00,78389.44
73,2026-04-23 10:05:00,76808.44
74,2026-04-23 19:50:00,75159.37
75,2026-04-25 17:27:00,73431.14
76,2026-04-25 18:00:00,71847.79
77,2026-04-25 23:22:00,72031.05
78,2026-04-26 14:20:00,71875.31
79,2026-04-26 23:41:00,70412.25
80,2026-04-27 05:09:00,73731.95
81,2026-04-27 12:37:00,73482.99
82,2026-04-27 18:09:00,71919.78
83,2026-04-28 19:47:00,73204.51
84,2026-04-29 01:09:00,72654.97
85,2026-04-29 06:59:00,70957.91
86,2026-04-29 09:13:00,69475.38
87,2026-04-29 12:05:00,70980.93
88,2026-04-29 15:06:00,69600.94
89,2026-04-29 18:08:00,69418.54
90,2026-04-30 04:30:00,69817.66
91,2026-04-30 09:31:00,71324.12
92,2026-05-01 06:16:00,69757.44
93,2026-05-01 09:50:00,71220.16
94,2026-05-01 12:14:00,69598.87
95,2026-05-01 15:23:00,68171.69
96,2026-05-01 20:41:00,69859.16
97,2026-05-01 20:54:00,69324.66
98,2026-05-02 15:36:00,70835.27
99,2026-05-02 18:32:00,69299.37
100,2026-05-03 01:19:00,70986.71
101,2026-05-03 23:03:00,69641.1
102,2026-05-04 01:31:00,71796.71
103,2026-05-04 03:59:00,70390.88
104,2026-05-04 10:07:00,74826.1
105,2026-05-04 11:00:00,74573.01
106,2026-05-05 07:35:00,73047.78
107,2026-05-05 09:59:00,71392.97
108,2026-05-05 20:25:00,71274.09
109,2026-05-06 00:28:00,73271.87
110,2026-05-06 00:50:00,72066.96
111,2026-05-06 05:58:00,70583.47
112,2026-05-06 08:18:00,69220.61
113,2026-05-06 11:23:00,67924.23
114,2026-05-06 14:45:00,66680.52
115,2026-05-06 15:17:00,65399.27
116,2026-05-07 06:44:00,67813.17
117,2026-05-07 09:48:00,68392.03
118,2026-05-07 22:04:00,67140.5
119,2026-05-08 01:13:00,65745.29
120,2026-05-08 17:19:00,64429.88
121,2026-05-08 21:35:00,64244.9
122,2026-05-09 01:36:00,62815.5
123,2026-05-09 09:16:00,64751.72
124,2026-05-10 00:20:00,64678.18
125,2026-05-10 08:24:00,66116.46
126,2026-05-10 10:49:00,65130.75
127,2026-05-10 19:25:00,64917.38
128,2026-05-10 20:48:00,67277.34
129,2026-05-11 02:15:00,71391.42
