timestamp,datetime,open,high,low,close,volume
1775181900000,2026-04-03 02:05:00,583.56,584.13,583.14,583.14,857.39
1775182200000,2026-04-03 02:10:00,583.15,583.97,582.58,583.64,363.97
1775182500000,2026-04-03 02:15:00,583.63,586.02,583.63,585.98,731.497
1775182800000,2026-04-03 02:20:00,585.98,586.01,584.86,585.59,367.1
1775183100000,2026-04-03 02:25:00,585.59,585.6,583.54,583.57,243.134
1775183400000,2026-04-03 02:30:00,583.57,583.67,582.03,583.3,559.74
1775183700000,2026-04-03 02:35:00,583.29,583.53,581.99,582.16,261.787
1775184000000,2026-04-03 02:40:00,582.16,583.0,581.93,582.55,677.694
1775184300000,2026-04-03 02:45:00,582.54,583.07,582.4,583.01,329.366
1775184600000,2026-04-03 02:50:00,583.01,584.94,583.0,584.41,586.083
1775184900000,2026-04-03 02:55:00,584.41,584.89,584.02,584.81,157.617
1775185200000,2026-04-03 03:00:00,584.81,585.2,584.52,584.53,292.153
1775185500000,2026-04-03 03:05:00,584.53,585.5,584.48,585.31,304.24
1775185800000,2026-04-03 03:10:00,585.31,585.87,585.0,585.87,783.012
1775186100000,2026-04-03 03:15:00,585.87,586.0,585.32,585.56,221.469
1775186400000,2026-04-03 03:20:00,585.56,586.11,585.5,585.96,292.284
1775186700000,2026-04-03 03:25:00,585.96,586.13,585.18,585.43,315.236
1775187000000,2026-04-03 03:30:00,585.43,586.39,585.42,586.32,487.718
1775187300000,2026-04-03 03:35:00,586.33,586.38,585.6,585.91,279.26
1775187600000,2026-04-03 03:40:00,585.92,585.92,585.1,585.83,343.418
1775187900000,2026-04-03 03:45:00,585.83,586.14,585.54,585.76,126.695
1775188200000,2026-04-03 03:50:00,585.76,586.1,585.73,585.73,125.941
1775188500000,2026-04-03 03:55:00,585.74,586.23,585.5,585.82,241.389
1775188800000,2026-04-03 04:00:00,585.82,586.24,585.71,586.15,294.731
1775189100000,2026-04-03 04:05:00,586.15,586.32,585.78,585.78,142.534
1775189400000,2026-04-03 04:10:00,585.78,586.24,585.42,586.11,119.81
1775189700000,2026-04-03 04:15:00,586.1,586.56,586.07,586.11,285.247
1775190000000,2026-04-03 04:20:00,586.11,586.2,585.52,585.59,100.03
