entry_time,exit_time,direction,entry_price,exit_price,size,stop_loss,initial_stop,take_profit_1,pnl,pnl_pct,rr,exit_reason,tp1_hit,breakeven_set,signal_strength,leverage,margin,position_value,liquidation_price,funding_fees,liquidation_fee,is_liquidated,margin_ratio_at_entry,mmr_tier
2026-04-21 22:55:00,2026-04-21 23:35:00,long,75665.17000799999,75974.23,4.087096711564218,75248.39761861014,75248.39761861014,76081.94239738984,1138.952466740653,1.138952466740653,0.7415558224777535,布林带中轨止盈,false,false,2,10.0,30925.086751964427,309250.86751964426,55151.59931539393,0.0,0.0,false,0.1,3
2026-04-22 22:30:00,2026-04-22 23:20:00,short,78483.60014000001,78240.89,4.510811044390727,78865.72523625828,78865.72523625828,78101.47504374174,953.6476318036813,0.9536476318036813,0.6351588586476068,布林带中轨止盈,false,false,2,10.0,35402.46903150577,354024.69031505764,96763.4384528915,0.0,0.0,false,0.1,3
2026-04-23 00:25:00,2026-04-23 00:30:00,long,78459.10868399999,78426.76,1.7977603989715232,77491.27400444557,77491.27400444557,79426.94336355441,-114.55219239309565,-0.11455219239309565,-0.03342377028160411,布林带中轨止盈,false,false,1,10.0,14105.067853069791,141050.6785306979,30326.252440404354,0.0,0.0,false,0.1,2
2026-04-23 20:05:00,2026-04-23 20:10:00,long,77913.669618,77797.33,4.219988395586597,77502.17194369496,77502.17194369496,78325.16729230504,-622.2733698300182,-0.6222733698300181,-0.2827224192614944,布林带中轨止盈,false,false,2,10.0,32879.478164552806,328794.78164552804,58121.9244709404,0.0,0.0,false,0.1,3
2026-04-24 10:20:00,2026-04-24 11:25:00,long,77672.891472,78324.02,2.739905277249455,77672.891472,77358.74930091435,77987.03364308566,2473.439290091407,2.4734392900914073,2.0727192587666567,布林带中轨止盈,true,true,1,10.0,21281.636524335703,425632.73048671405,45664.393673409184,0.0,0.0,false,0.1,3
2026-04-24 23:30:00,2026-04-25 10:35:00,long,77455.528008,77851.08,4.385068104864082,77455.528008,77252.22349308545,77658.83252291454,2353.2579449035584,2.353257944903558,1.945613417224235,布林带中轨止盈,true,true,1,10.0,33964.77654132874,679295.5308265748,57269.06462838467,101.89223179688071,0.0,false,0.1,3
2026-04-25 22:05:00,2026-04-25 22:25:00,long,77547.68643599999,77556.65,11.25643933750472,77397.20549255867,77397.20549255867,77698.1673794413,-248.30687596413514,-0.24830687596413514,0.05956610714299901,布林带中轨止盈,false,false,1,10.0,87291.08281306714,872910.8281306714,70167.58959121318,0.0,0.0,false,0.1,3
2026-04-26 12:10:00,2026-04-26 14:20:00,short,77966.273626,78167.52101999646,9.072204842953596,78167.52101999646,78167.52101999646,77765.02623200353,-2109.4182875502747,-2.1094182875502745,0.0,止损,false,false,1,10.0,70732.60051768423,707326.0051768423,86971.63888848244,0.0,0.0,false,0.09999999999999999,3
2026-04-28 07:40:00,2026-04-28 08:30:00,long,76873.381602,76910.81,3.579099029719206,76376.63351151935,76376.63351151935,77370.12969248064,23.851380787390042,0.02385138078739004,0.07534683820080454,布林带中轨止盈,false,false,1,10.0,27513.744550295243,275137.44550295244,52614.92299135955,27.488937241548605,0.0,false,0.09999999999999999,3
2026-04-28 23:50:00,2026-04-29 00:40:00,long,76379.57286,76400.46,8.60623579879106,76173.2530705503,76173.2530705503,76585.8926494497,-83.24849755602787,-0.08324849755602787,0.10123672603445781,布林带中轨止盈,false,false,2,10.0,65734.0614244102,657340.614244102,66806.21777061747,65.69311909933192,0.0,false,0.1,3
2026-04-29 08:05:00,2026-04-29 09:30:00,short,76987.069506,77217.21709272003,7.679416612193024,77217.21709272003,77217.21709272003,76756.92191927996,-2004.5924725896325,-2.0045924725896325,0.0,止损,false,false,2,10.0,59121.57804884354,591215.7804884354,87287.86489746334,0.0,0.0,false,0.1,3
2026-04-29 19:00:00,2026-05-01 03:20:00,long,75535.574094,77321.34,1.2390015795617133,75535.574094,74840.42662468538,76230.72156331461,2997.7550920418294,2.9977550920418294,2.5689022615024206,布林带中轨止盈,true,true,1,10.0,9358.869561556683,187177.39123113366,3719.2074077638963,47.17488973869061,0.0,false,0.1,2
2026-05-02 20:10:00,2026-05-02 21:30:00,short,78418.453172,78534.84680295663,10.882221071424976,78534.84680295663,78534.84680295663,78302.05954104336,-1608.474649264055,-1.6084746492640551,0.0,止损,false,false,1,10.0,85336.6943496891,853366.9434968911,85601.95526481359,0.0,0.0,false,0.09999999999999999,3
2026-05-04 08:00:00,2026-05-04 10:10:00,short,79630.17078,78754.85,2.57749815888136,79630.17078,79971.11487567663,79289.22668432337,2971.9771510981964,2.9719771510981965,2.5673440047783864,布林带中轨止盈,true,true,1,10.0,20524.661857685824,410493.2371537165,114196.91001365654,0.0,0.0,false,0.09999999999999999,3
