symbol,use_leverage,leverage,total_return,final_capital,annual_return,total_pnl,total_trades,win_trades,loss_trades,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,long_trades,short_trades,liquidation_count,total_funding_fees,max_position_value
BTC/USDT,True,10.0,-35.75,64250.4,-83.37,-35749.6,105,38,67,36.19,0.5,-37.5,-2.76,-4.48,52,53,0,322.45,872910.83
