symbol,use_leverage,leverage,total_return,final_capital,annual_return,total_pnl,total_trades,win_trades,loss_trades,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,long_trades,short_trades,liquidation_count,total_funding_fees,max_position_value
LTC/USDT,False,1,-77.12,22878.66,-99.75,-77121.34,284,84,200,29.58,0.48,-79.14,-4.91,-8.11,155,129,0,0.0,1414531.83
